event_date,country,fatalities,year,month,year_month
2013-09-25,senegal,0,2013,Sep,2013-09
2013-09-24,cambodia,0,2013,Sep,2013-09
2013-09-23,pakistan,0,2013,Sep,2013-09
2013-09-23,sudan,0,2013,Sep,2013-09
2013-09-22,pakistan,1,2013,Sep,2013-09
2013-09-21,democratic republic of congo,0,2013,Sep,2013-09
2013-09-21,nigeria,0,2013,Sep,2013-09
2013-09-20,somalia,1,2013,Sep,2013-09
2013-09-20,pakistan,0,2013,Sep,2013-09
2013-09-20,zimbabwe,0,2013,Sep,2013-09
2013-09-19,kenya,0,2013,Sep,2013-09
2013-09-19,pakistan,0,2013,Sep,2013-09
2013-09-18,south sudan,1,2013,Sep,2013-09
2013-09-17,zimbabwe,0,2013,Sep,2013-09
2013-09-17,nigeria,0,2013,Sep,2013-09
2013-09-16,pakistan,0,2013,Sep,2013-09
2013-09-15,pakistan,0,2013,Sep,2013-09
2013-09-15,pakistan,0,2013,Sep,2013-09
2013-09-13,myanmar,0,2013,Sep,2013-09
2013-09-12,somalia,1,2013,Sep,2013-09
2013-09-12,sudan,0,2013,Sep,2013-09
2013-09-11,sudan,0,2013,Sep,2013-09
2013-09-11,nigeria,1,2013,Sep,2013-09
2013-09-10,south africa,0,2013,Sep,2013-09
2013-09-10,central african republic,1,2013,Sep,2013-09
2013-09-10,sri lanka,0,2013,Sep,2013-09
2013-09-07,sudan,0,2013,Sep,2013-09
2013-09-06,egypt,0,2013,Sep,2013-09
2013-09-05,pakistan,0,2013,Sep,2013-09
2013-09-04,sudan,0,2013,Sep,2013-09
2013-09-04,kenya,0,2013,Sep,2013-09
2013-09-04,cambodia,0,2013,Sep,2013-09
2013-09-04,cambodia,0,2013,Sep,2013-09
2013-09-03,sudan,0,2013,Sep,2013-09
2013-09-03,sudan,0,2013,Sep,2013-09
2013-09-03,somalia,0,2013,Sep,2013-09
2013-09-03,myanmar,0,2013,Sep,2013-09
2013-09-02,sudan,0,2013,Sep,2013-09
2013-09-02,libya,0,2013,Sep,2013-09
2013-09-02,pakistan,0,2013,Sep,2013-09
2013-09-01,niger,0,2013,Sep,2013-09
2013-08-29,central african republic,0,2013,Aug,2013-08
2013-08-28,somalia,1,2013,Aug,2013-08
2013-08-26,sudan,1,2013,Aug,2013-08
2013-08-25,pakistan,0,2013,Aug,2013-08
2013-08-25,sudan,0,2013,Aug,2013-08
2013-08-25,pakistan,0,2013,Aug,2013-08
2013-08-23,ethiopia,0,2013,Aug,2013-08
2013-08-21,myanmar,0,2013,Aug,2013-08
2013-08-20,somalia,0,2013,Aug,2013-08
2013-08-20,somalia,0,2013,Aug,2013-08
2013-08-19,sudan,0,2013,Aug,2013-08
2013-08-19,somalia,0,2013,Aug,2013-08
2013-08-18,somalia,0,2013,Aug,2013-08
2013-08-17,pakistan,0,2013,Aug,2013-08
2013-08-17,somalia,1,2013,Aug,2013-08
2013-08-17,somalia,1,2013,Aug,2013-08
2013-08-16,south africa,0,2013,Aug,2013-08
2013-08-16,pakistan,1,2013,Aug,2013-08
2013-08-14,somalia,0,2013,Aug,2013-08
2013-08-14,sudan,0,2013,Aug,2013-08
2013-08-14,nigeria,0,2013,Aug,2013-08
2013-08-13,sri lanka,0,2013,Aug,2013-08
2013-08-12,south africa,0,2013,Aug,2013-08
2013-08-12,libya,0,2013,Aug,2013-08
2013-08-11,egypt,0,2013,Aug,2013-08
2013-08-10,somalia,1,2013,Aug,2013-08
2013-08-09,central african republic,0,2013,Aug,2013-08
2013-08-08,somalia,0,2013,Aug,2013-08
2013-08-08,zimbabwe,0,2013,Aug,2013-08
2013-08-07,central african republic,1,2013,Aug,2013-08
2013-08-06,pakistan,0,2013,Aug,2013-08
2013-08-05,tunisia,0,2013,Aug,2013-08
2013-08-04,central african republic,1,2013,Aug,2013-08
2013-08-04,pakistan,0,2013,Aug,2013-08
2013-08-03,pakistan,0,2013,Aug,2013-08
2013-08-03,somalia,1,2013,Aug,2013-08
2013-08-02,democratic republic of congo,1,2013,Aug,2013-08
2013-08-02,sudan,0,2013,Aug,2013-08
2013-08-01,sierra leone,0,2013,Aug,2013-08
2013-08-01,somalia,0,2013,Aug,2013-08
2013-08-01,morocco,0,2013,Aug,2013-08
2013-08-01,central african republic,0,2013,Aug,2013-08
2013-08-01,central african republic,0,2013,Aug,2013-08
2013-08-01,central african republic,0,2013,Aug,2013-08
2013-08-01,south sudan,2,2013,Aug,2013-08
2013-07-31,somalia,4,2013,Jul,2013-07
2013-07-30,central african republic,1,2013,Jul,2013-07
2013-07-30,central african republic,1,2013,Jul,2013-07
2013-07-30,nigeria,0,2013,Jul,2013-07
2013-07-27,central african republic,0,2013,Jul,2013-07
2013-07-26,somalia,1,2013,Jul,2013-07
2013-07-23,somalia,0,2013,Jul,2013-07
2013-07-23,pakistan,0,2013,Jul,2013-07
2013-07-22,egypt,0,2013,Jul,2013-07
2013-07-21,egypt,0,2013,Jul,2013-07
2013-07-21,egypt,0,2013,Jul,2013-07
2013-07-21,zimbabwe,0,2013,Jul,2013-07
2013-07-20,somalia,1,2013,Jul,2013-07
2013-07-18,sudan,0,2013,Jul,2013-07
2013-07-16,bangladesh,1,2013,Jul,2013-07
2013-07-15,central african republic,0,2013,Jul,2013-07
2013-07-13,bangladesh,0,2013,Jul,2013-07
2013-07-12,central african republic,1,2013,Jul,2013-07
2013-07-10,pakistan,0,2013,Jul,2013-07
2013-07-09,somalia,1,2013,Jul,2013-07
2013-07-04,central african republic,0,2013,Jul,2013-07
2013-07-02,cambodia,0,2013,Jul,2013-07
2013-07-01,cambodia,0,2013,Jul,2013-07
2013-06-29,pakistan,0,2013,Jun,2013-06
2013-06-28,morocco,0,2013,Jun,2013-06
2013-06-27,nigeria,1,2013,Jun,2013-06
2013-06-26,nigeria,0,2013,Jun,2013-06
2013-06-23,ghana,0,2013,Jun,2013-06
2013-06-21,south sudan,0,2013,Jun,2013-06
2013-06-21,democratic republic of congo,0,2013,Jun,2013-06
2013-06-20,somalia,1,2013,Jun,2013-06
2013-06-19,sudan,0,2013,Jun,2013-06
2013-06-18,cambodia,0,2013,Jun,2013-06
2013-06-18,cambodia,0,2013,Jun,2013-06
2013-06-17,nigeria,0,2013,Jun,2013-06
2013-06-17,south africa,0,2013,Jun,2013-06
2013-06-17,ghana,0,2013,Jun,2013-06
2013-06-17,cambodia,0,2013,Jun,2013-06
2013-06-15,pakistan,1,2013,Jun,2013-06
2013-06-15,angola,0,2013,Jun,2013-06
2013-06-15,pakistan,11,2013,Jun,2013-06
2013-06-15,pakistan,14,2013,Jun,2013-06
2013-06-14,somalia,1,2013,Jun,2013-06
2013-06-14,bangladesh,0,2013,Jun,2013-06
2013-06-13,myanmar,0,2013,Jun,2013-06
2013-06-12,bangladesh,0,2013,Jun,2013-06
2013-06-12,bangladesh,0,2013,Jun,2013-06
2013-06-11,egypt,0,2013,Jun,2013-06
2013-06-10,central african republic,1,2013,Jun,2013-06
2013-06-09,somalia,1,2013,Jun,2013-06
2013-06-09,egypt,1,2013,Jun,2013-06
2013-06-09,south africa,0,2013,Jun,2013-06
2013-06-07,south sudan,1,2013,Jun,2013-06
2013-06-06,pakistan,1,2013,Jun,2013-06
2013-06-05,sudan,0,2013,Jun,2013-06
2013-06-03,pakistan,0,2013,Jun,2013-06
2013-05-31,pakistan,0,2013,May,2013-05
2013-05-30,malawi,0,2013,May,2013-05
2013-05-30,south africa,0,2013,May,2013-05
2013-05-29,egypt,0,2013,May,2013-05
2013-05-29,eswatini,0,2013,May,2013-05
2013-05-29,tunisia,0,2013,May,2013-05
2013-05-29,pakistan,0,2013,May,2013-05
2013-05-28,sudan,0,2013,May,2013-05
2013-05-27,sierra leone,0,2013,May,2013-05
2013-05-27,cambodia,0,2013,May,2013-05
2013-05-25,south sudan,1,2013,May,2013-05
2013-05-25,nigeria,0,2013,May,2013-05
2013-05-25,democratic republic of congo,13,2013,May,2013-05
2013-05-24,egypt,3,2013,May,2013-05
2013-05-24,somalia,0,2013,May,2013-05
2013-05-24,democratic republic of congo,0,2013,May,2013-05
2013-05-22,senegal,0,2013,May,2013-05
2013-05-22,mauritania,0,2013,May,2013-05
2013-05-21,togo,0,2013,May,2013-05
2013-05-21,nigeria,0,2013,May,2013-05
2013-05-21,south africa,0,2013,May,2013-05
2013-05-21,south africa,0,2013,May,2013-05
2013-05-21,south africa,0,2013,May,2013-05
2013-05-21,south africa,0,2013,May,2013-05
2013-05-21,south africa,0,2013,May,2013-05
2013-05-21,south africa,0,2013,May,2013-05
2013-05-20,kenya,0,2013,May,2013-05
2013-05-20,nepal,0,2013,May,2013-05
2013-05-20,sudan,1,2013,May,2013-05
2013-05-20,pakistan,0,2013,May,2013-05
2013-05-14,sudan,1,2013,May,2013-05
2013-05-14,bangladesh,0,2013,May,2013-05
2013-05-14,central african republic,0,2013,May,2013-05
2013-05-13,nigeria,0,2013,May,2013-05
2013-05-13,myanmar,0,2013,May,2013-05
2013-05-10,tunisia,0,2013,May,2013-05
2013-05-10,somalia,1,2013,May,2013-05
2013-05-08,sudan,0,2013,May,2013-05
2013-05-08,cambodia,0,2013,May,2013-05
2013-05-06,vietnam,0,2013,May,2013-05
2013-05-05,south africa,1,2013,May,2013-05
2013-05-04,democratic republic of congo,1,2013,May,2013-05
2013-05-03,sudan,0,2013,May,2013-05
2013-05-01,somalia,0,2013,May,2013-05
2013-05-01,mauritania,0,2013,May,2013-05
2013-04-29,democratic republic of congo,0,2013,Apr,2013-04
2013-04-28,sudan,0,2013,Apr,2013-04
2013-04-28,egypt,0,2013,Apr,2013-04
2013-04-27,south africa,1,2013,Apr,2013-04
2013-04-26,egypt,4,2013,Apr,2013-04
2013-04-26,pakistan,0,2013,Apr,2013-04
2013-04-23,sudan,2,2013,Apr,2013-04
2013-04-23,sudan,0,2013,Apr,2013-04
2013-04-22,thailand,0,2013,Apr,2013-04
2013-04-22,cambodia,0,2013,Apr,2013-04
2013-04-21,sudan,0,2013,Apr,2013-04
2013-04-21,myanmar,0,2013,Apr,2013-04
2013-04-20,south africa,0,2013,Apr,2013-04
2013-04-20,myanmar,0,2013,Apr,2013-04
2013-04-19,south africa,0,2013,Apr,2013-04
2013-04-19,south africa,0,2013,Apr,2013-04
2013-04-19,myanmar,0,2013,Apr,2013-04
2013-04-19,south africa,0,2013,Apr,2013-04
2013-04-19,south africa,0,2013,Apr,2013-04
2013-04-19,south africa,0,2013,Apr,2013-04
2013-04-19,south africa,0,2013,Apr,2013-04
2013-04-19,south africa,0,2013,Apr,2013-04
2013-04-19,south africa,0,2013,Apr,2013-04
2013-04-18,somalia,0,2013,Apr,2013-04
2013-04-14,myanmar,0,2013,Apr,2013-04
2013-04-14,central african republic,1,2013,Apr,2013-04
2013-04-13,central african republic,1,2013,Apr,2013-04
2013-04-11,somalia,1,2013,Apr,2013-04
2013-04-10,south africa,0,2013,Apr,2013-04
2013-04-08,kenya,0,2013,Apr,2013-04
2013-04-08,somalia,1,2013,Apr,2013-04
2013-04-08,democratic republic of congo,1,2013,Apr,2013-04
2013-04-08,pakistan,0,2013,Apr,2013-04
2013-04-07,egypt,0,2013,Apr,2013-04
2013-04-06,kenya,2,2013,Apr,2013-04
2013-04-05,pakistan,0,2013,Apr,2013-04
2013-04-05,somalia,1,2013,Apr,2013-04
2013-04-05,south africa,0,2013,Apr,2013-04
2013-04-04,kenya,1,2013,Apr,2013-04
2013-04-04,pakistan,0,2013,Apr,2013-04
2013-04-03,kenya,0,2013,Apr,2013-04
2013-04-01,south sudan,0,2013,Apr,2013-04
2013-03-31,central african republic,0,2013,Mar,2013-03
2013-03-30,pakistan,0,2013,Mar,2013-03
2013-03-30,pakistan,2,2013,Mar,2013-03
2013-03-29,egypt,0,2013,Mar,2013-03
2013-03-29,libya,0,2013,Mar,2013-03
2013-03-28,sudan,0,2013,Mar,2013-03
2013-03-27,sudan,1,2013,Mar,2013-03
2013-03-27,cambodia,0,2013,Mar,2013-03
2013-03-26,pakistan,1,2013,Mar,2013-03
2013-03-26,somalia,1,2013,Mar,2013-03
2013-03-25,uganda,1,2013,Mar,2013-03
2013-03-24,somalia,1,2013,Mar,2013-03
2013-03-24,pakistan,0,2013,Mar,2013-03
2013-03-23,sudan,0,2013,Mar,2013-03
2013-03-23,pakistan,0,2013,Mar,2013-03
2013-03-23,pakistan,0,2013,Mar,2013-03
2013-03-22,somalia,1,2013,Mar,2013-03
2013-03-22,somalia,0,2013,Mar,2013-03
2013-03-21,algeria,0,2013,Mar,2013-03
2013-03-21,south africa,0,2013,Mar,2013-03
2013-03-20,nigeria,0,2013,Mar,2013-03
2013-03-20,pakistan,0,2013,Mar,2013-03
2013-03-19,egypt,0,2013,Mar,2013-03
2013-03-19,south africa,0,2013,Mar,2013-03
2013-03-19,south africa,0,2013,Mar,2013-03
2013-03-19,south africa,0,2013,Mar,2013-03
2013-03-19,south africa,0,2013,Mar,2013-03
2013-03-19,south africa,0,2013,Mar,2013-03
2013-03-19,south africa,0,2013,Mar,2013-03
2013-03-15,south africa,0,2013,Mar,2013-03
2013-03-15,central african republic,0,2013,Mar,2013-03
2013-03-15,south africa,0,2013,Mar,2013-03
2013-03-14,libya,0,2013,Mar,2013-03
2013-03-14,south africa,0,2013,Mar,2013-03
2013-03-13,pakistan,1,2013,Mar,2013-03
2013-03-12,egypt,0,2013,Mar,2013-03
2013-03-09,burkina faso,1,2013,Mar,2013-03
2013-03-09,uganda,1,2013,Mar,2013-03
2013-03-08,morocco,0,2013,Mar,2013-03
2013-03-08,bangladesh,0,2013,Mar,2013-03
2013-03-07,somalia,1,2013,Mar,2013-03
2013-03-06,south africa,0,2013,Mar,2013-03
2013-03-04,somalia,1,2013,Mar,2013-03
2013-03-04,bangladesh,0,2013,Mar,2013-03
2013-03-04,somalia,0,2013,Mar,2013-03
2013-03-03,somalia,1,2013,Mar,2013-03
2013-03-03,somalia,1,2013,Mar,2013-03
2013-03-01,kenya,1,2013,Mar,2013-03
2013-03-01,south africa,0,2013,Mar,2013-03
2013-02-28,zimbabwe,0,2013,Feb,2013-02
2013-02-26,pakistan,0,2013,Feb,2013-02
2013-02-25,nigeria,0,2013,Feb,2013-02
2013-02-22,namibia,0,2013,Feb,2013-02
2013-02-21,south africa,0,2013,Feb,2013-02
2013-02-20,pakistan,0,2013,Feb,2013-02
2013-02-20,egypt,0,2013,Feb,2013-02
2013-02-20,kenya,0,2013,Feb,2013-02
2013-02-20,myanmar,0,2013,Feb,2013-02
2013-02-19,south africa,0,2013,Feb,2013-02
2013-02-17,nepal,0,2013,Feb,2013-02
2013-02-17,south sudan,1,2013,Feb,2013-02
2013-02-16,kenya,0,2013,Feb,2013-02
2013-02-15,south africa,0,2013,Feb,2013-02
2013-02-15,pakistan,0,2013,Feb,2013-02
2013-02-14,south africa,0,2013,Feb,2013-02
2013-02-14,south africa,0,2013,Feb,2013-02
2013-02-14,egypt,0,2013,Feb,2013-02
2013-02-14,myanmar,0,2013,Feb,2013-02
2013-02-14,myanmar,0,2013,Feb,2013-02
2013-02-14,myanmar,0,2013,Feb,2013-02
2013-02-14,myanmar,0,2013,Feb,2013-02
2013-02-14,senegal,0,2013,Feb,2013-02
2013-02-14,pakistan,0,2013,Feb,2013-02
2013-02-14,south africa,0,2013,Feb,2013-02
2013-02-14,south africa,0,2013,Feb,2013-02
2013-02-14,south africa,0,2013,Feb,2013-02
2013-02-14,zimbabwe,0,2013,Feb,2013-02
2013-02-13,somalia,1,2013,Feb,2013-02
2013-02-13,south africa,0,2013,Feb,2013-02
2013-02-13,south africa,0,2013,Feb,2013-02
2013-02-13,zimbabwe,0,2013,Feb,2013-02
2013-02-12,pakistan,0,2013,Feb,2013-02
2013-02-12,egypt,0,2013,Feb,2013-02
2013-02-12,south africa,0,2013,Feb,2013-02
2013-02-11,sudan,0,2013,Feb,2013-02
2013-02-11,south africa,0,2013,Feb,2013-02
2013-02-11,tanzania,0,2013,Feb,2013-02
2013-02-09,pakistan,0,2013,Feb,2013-02
2013-02-08,nigeria,9,2013,Feb,2013-02
2013-02-08,pakistan,0,2013,Feb,2013-02
2013-02-07,nigeria,0,2013,Feb,2013-02
2013-02-07,nigeria,0,2013,Feb,2013-02
2013-02-06,pakistan,0,2013,Feb,2013-02
2013-02-05,nigeria,0,2013,Feb,2013-02
2013-02-03,pakistan,0,2013,Feb,2013-02
2013-01-31,democratic republic of congo,0,2013,Jan,2013-01
2013-01-30,mali,2,2013,Jan,2013-01
2013-01-30,somalia,1,2013,Jan,2013-01
2013-01-29,pakistan,0,2013,Jan,2013-01
2013-01-28,somalia,1,2013,Jan,2013-01
2013-01-28,pakistan,0,2013,Jan,2013-01
2013-01-27,kenya,1,2013,Jan,2013-01
2013-01-27,eswatini,0,2013,Jan,2013-01
2013-01-27,pakistan,0,2013,Jan,2013-01
2013-01-26,pakistan,0,2013,Jan,2013-01
2013-01-25,egypt,0,2013,Jan,2013-01
2013-01-25,nepal,0,2013,Jan,2013-01
2013-01-24,myanmar,0,2013,Jan,2013-01
2013-01-24,pakistan,0,2013,Jan,2013-01
2013-01-23,kenya,0,2013,Jan,2013-01
2013-01-22,sudan,0,2013,Jan,2013-01
2013-01-21,nepal,0,2013,Jan,2013-01
2013-01-19,togo,0,2013,Jan,2013-01
2013-01-18,egypt,0,2013,Jan,2013-01
2013-01-17,pakistan,0,2013,Jan,2013-01
2013-01-17,democratic republic of congo,0,2013,Jan,2013-01
2013-01-16,pakistan,0,2013,Jan,2013-01
2013-01-16,pakistan,0,2013,Jan,2013-01
2013-01-16,zimbabwe,0,2013,Jan,2013-01
2013-01-15,zimbabwe,0,2013,Jan,2013-01
2013-01-14,egypt,0,2013,Jan,2013-01
2013-01-14,south africa,0,2013,Jan,2013-01
2013-01-14,zimbabwe,0,2013,Jan,2013-01
2013-01-11,pakistan,1,2013,Jan,2013-01
2013-01-11,democratic republic of congo,0,2013,Jan,2013-01
2013-01-11,democratic republic of congo,0,2013,Jan,2013-01
2013-01-11,democratic republic of congo,0,2013,Jan,2013-01
2013-01-10,nepal,0,2013,Jan,2013-01
2013-01-10,bangladesh,0,2013,Jan,2013-01
2013-01-08,nepal,0,2013,Jan,2013-01
2013-01-08,nepal,0,2013,Jan,2013-01
2013-01-07,south africa,1,2013,Jan,2013-01
2013-01-05,somalia,0,2013,Jan,2013-01
2013-01-05,kenya,0,2013,Jan,2013-01
2013-01-04,nepal,0,2013,Jan,2013-01
2013-01-04,south africa,1,2013,Jan,2013-01
2013-01-04,pakistan,0,2013,Jan,2013-01
2013-01-03,sudan,0,2013,Jan,2013-01
2013-01-03,nepal,0,2013,Jan,2013-01
2013-01-03,nepal,0,2013,Jan,2013-01
2013-01-01,nepal,0,2013,Jan,2013-01
2013-01-01,pakistan,7,2013,Jan,2013-01
2012-12-30,somalia,1,2012,Dec,2012-12
2012-12-30,sri lanka,0,2012,Dec,2012-12
2012-12-28,central african republic,0,2012,Dec,2012-12
2012-12-27,nepal,0,2012,Dec,2012-12
2012-12-27,cambodia,0,2012,Dec,2012-12
2012-12-26,central african republic,0,2012,Dec,2012-12
2012-12-26,cambodia,0,2012,Dec,2012-12
2012-12-25,egypt,0,2012,Dec,2012-12
2012-12-25,central african republic,0,2012,Dec,2012-12
2012-12-25,somalia,1,2012,Dec,2012-12
2012-12-24,sudan,2,2012,Dec,2012-12
2012-12-23,pakistan,0,2012,Dec,2012-12
2012-12-22,pakistan,0,2012,Dec,2012-12
2012-12-22,south sudan,3,2012,Dec,2012-12
2012-12-21,tanzania,1,2012,Dec,2012-12
2012-12-21,pakistan,0,2012,Dec,2012-12
2012-12-20,cambodia,0,2012,Dec,2012-12
2012-12-20,pakistan,0,2012,Dec,2012-12
2012-12-20,pakistan,0,2012,Dec,2012-12
2012-12-19,pakistan,0,2012,Dec,2012-12
2012-12-19,egypt,0,2012,Dec,2012-12
2012-12-19,eswatini,0,2012,Dec,2012-12
2012-12-19,pakistan,0,2012,Dec,2012-12
2012-12-19,pakistan,2,2012,Dec,2012-12
2012-12-19,pakistan,0,2012,Dec,2012-12
2012-12-19,pakistan,0,2012,Dec,2012-12
2012-12-18,somalia,0,2012,Dec,2012-12
2012-12-18,central african republic,1,2012,Dec,2012-12
2012-12-18,pakistan,1,2012,Dec,2012-12
2012-12-18,pakistan,5,2012,Dec,2012-12
2012-12-17,cambodia,0,2012,Dec,2012-12
2012-12-16,democratic republic of congo,0,2012,Dec,2012-12
2012-12-14,pakistan,0,2012,Dec,2012-12
2012-12-13,nigeria,2,2012,Dec,2012-12
2012-12-12,zimbabwe,0,2012,Dec,2012-12
2012-12-12,tanzania,0,2012,Dec,2012-12
2012-12-12,guinea,0,2012,Dec,2012-12
2012-12-12,nigeria,5,2012,Dec,2012-12
2012-12-12,somalia,1,2012,Dec,2012-12
2012-12-10,south africa,0,2012,Dec,2012-12
2012-12-09,guinea,3,2012,Dec,2012-12
2012-12-09,nigeria,0,2012,Dec,2012-12
2012-12-09,somalia,0,2012,Dec,2012-12
2012-12-07,pakistan,0,2012,Dec,2012-12
2012-12-07,sudan,0,2012,Dec,2012-12
2012-12-07,uganda,0,2012,Dec,2012-12
2012-12-07,democratic republic of congo,0,2012,Dec,2012-12
2012-12-07,pakistan,0,2012,Dec,2012-12
2012-12-06,south africa,0,2012,Dec,2012-12
2012-12-06,south africa,0,2012,Dec,2012-12
2012-12-05,myanmar,0,2012,Dec,2012-12
2012-12-04,nigeria,0,2012,Dec,2012-12
2012-12-04,nigeria,0,2012,Dec,2012-12
2012-12-03,myanmar,0,2012,Dec,2012-12
2012-12-02,morocco,0,2012,Dec,2012-12
2012-12-02,democratic republic of congo,0,2012,Dec,2012-12
2012-12-01,democratic republic of congo,0,2012,Dec,2012-12
2012-12-01,democratic republic of congo,0,2012,Dec,2012-12
2012-11-30,democratic republic of congo,0,2012,Nov,2012-11
2012-11-30,democratic republic of congo,0,2012,Nov,2012-11
2012-11-29,zimbabwe,0,2012,Nov,2012-11
2012-11-29,democratic republic of congo,0,2012,Nov,2012-11
2012-11-29,democratic republic of congo,0,2012,Nov,2012-11
2012-11-28,democratic republic of congo,0,2012,Nov,2012-11
2012-11-28,democratic republic of congo,0,2012,Nov,2012-11
2012-11-27,myanmar,0,2012,Nov,2012-11
2012-11-27,zimbabwe,0,2012,Nov,2012-11
2012-11-27,namibia,0,2012,Nov,2012-11
2012-11-27,sri lanka,0,2012,Nov,2012-11
2012-11-27,somalia,0,2012,Nov,2012-11
2012-11-27,democratic republic of congo,0,2012,Nov,2012-11
2012-11-27,democratic republic of congo,0,2012,Nov,2012-11
2012-11-26,democratic republic of congo,0,2012,Nov,2012-11
2012-11-26,democratic republic of congo,0,2012,Nov,2012-11
2012-11-25,myanmar,0,2012,Nov,2012-11
2012-11-25,democratic republic of congo,0,2012,Nov,2012-11
2012-11-25,democratic republic of congo,0,2012,Nov,2012-11
2012-11-24,democratic republic of congo,0,2012,Nov,2012-11
2012-11-24,democratic republic of congo,0,2012,Nov,2012-11
2012-11-23,nigeria,20,2012,Nov,2012-11
2012-11-23,democratic republic of congo,0,2012,Nov,2012-11
2012-11-23,uganda,0,2012,Nov,2012-11
2012-11-23,democratic republic of congo,0,2012,Nov,2012-11
2012-11-23,democratic republic of congo,0,2012,Nov,2012-11
2012-11-22,democratic republic of congo,0,2012,Nov,2012-11
2012-11-22,democratic republic of congo,0,2012,Nov,2012-11
2012-11-21,pakistan,0,2012,Nov,2012-11
2012-11-21,democratic republic of congo,0,2012,Nov,2012-11
2012-11-21,democratic republic of congo,0,2012,Nov,2012-11
2012-11-20,nigeria,0,2012,Nov,2012-11
2012-11-20,democratic republic of congo,0,2012,Nov,2012-11
2012-11-20,democratic republic of congo,0,2012,Nov,2012-11
2012-11-19,democratic republic of congo,1,2012,Nov,2012-11
2012-11-19,nigeria,0,2012,Nov,2012-11
2012-11-19,democratic republic of congo,0,2012,Nov,2012-11
2012-11-18,cambodia,0,2012,Nov,2012-11
2012-11-17,democratic republic of congo,0,2012,Nov,2012-11
2012-11-13,egypt,1,2012,Nov,2012-11
2012-11-12,pakistan,0,2012,Nov,2012-11
2012-11-12,pakistan,0,2012,Nov,2012-11
2012-11-12,zimbabwe,0,2012,Nov,2012-11
2012-11-12,cambodia,0,2012,Nov,2012-11
2012-11-10,democratic republic of congo,10,2012,Nov,2012-11
2012-11-09,guinea,1,2012,Nov,2012-11
2012-11-08,cambodia,0,2012,Nov,2012-11
2012-11-07,somalia,0,2012,Nov,2012-11
2012-11-07,democratic republic of congo,1,2012,Nov,2012-11
2012-11-06,egypt,0,2012,Nov,2012-11
2012-11-06,bangladesh,0,2012,Nov,2012-11
2012-11-06,uganda,0,2012,Nov,2012-11
2012-11-05,uganda,0,2012,Nov,2012-11
2012-11-03,thailand,0,2012,Nov,2012-11
2012-11-03,sri lanka,0,2012,Nov,2012-11
2012-11-02,democratic republic of congo,8,2012,Nov,2012-11
2012-11-02,democratic republic of congo,8,2012,Nov,2012-11
2012-11-02,democratic republic of congo,9,2012,Nov,2012-11
2012-11-01,pakistan,0,2012,Nov,2012-11
2012-11-01,south africa,0,2012,Nov,2012-11
2012-11-01,myanmar,0,2012,Nov,2012-11
2012-10-30,zambia,1,2012,Oct,2012-10
2012-10-29,democratic republic of congo,0,2012,Oct,2012-10
2012-10-29,pakistan,0,2012,Oct,2012-10
2012-10-28,democratic republic of congo,0,2012,Oct,2012-10
2012-10-27,democratic republic of congo,0,2012,Oct,2012-10
2012-10-27,democratic republic of congo,0,2012,Oct,2012-10
2012-10-26,myanmar,0,2012,Oct,2012-10
2012-10-25,somalia,1,2012,Oct,2012-10
2012-10-25,burkina faso,0,2012,Oct,2012-10
2012-10-23,tunisia,0,2012,Oct,2012-10
2012-10-21,south africa,0,2012,Oct,2012-10
2012-10-20,bangladesh,0,2012,Oct,2012-10
2012-10-19,south sudan,1,2012,Oct,2012-10
2012-10-19,egypt,0,2012,Oct,2012-10
2012-10-17,pakistan,0,2012,Oct,2012-10
2012-10-15,mali,0,2012,Oct,2012-10
2012-10-15,kenya,0,2012,Oct,2012-10
2012-10-14,egypt,0,2012,Oct,2012-10
2012-10-11,pakistan,0,2012,Oct,2012-10
2012-10-10,myanmar,0,2012,Oct,2012-10
2012-10-10,sri lanka,0,2012,Oct,2012-10
2012-10-10,sri lanka,0,2012,Oct,2012-10
2012-10-10,pakistan,0,2012,Oct,2012-10
2012-10-09,pakistan,0,2012,Oct,2012-10
2012-10-08,cambodia,0,2012,Oct,2012-10
2012-10-07,sri lanka,0,2012,Oct,2012-10
2012-10-07,pakistan,0,2012,Oct,2012-10
2012-10-06,mali,0,2012,Oct,2012-10
2012-10-06,sudan,0,2012,Oct,2012-10
2012-10-06,south africa,1,2012,Oct,2012-10
2012-10-05,sudan,0,2012,Oct,2012-10
2012-10-04,egypt,0,2012,Oct,2012-10
2012-10-04,egypt,0,2012,Oct,2012-10
2012-10-03,democratic republic of congo,0,2012,Oct,2012-10
2012-10-03,sudan,0,2012,Oct,2012-10
2012-10-03,pakistan,0,2012,Oct,2012-10
2012-10-02,pakistan,1,2012,Oct,2012-10
2012-10-01,democratic republic of congo,0,2012,Oct,2012-10
2012-09-30,sudan,0,2012,Sep,2012-09
2012-09-28,sudan,0,2012,Sep,2012-09
2012-09-26,pakistan,0,2012,Sep,2012-09
2012-09-24,cambodia,0,2012,Sep,2012-09
2012-09-20,pakistan,0,2012,Sep,2012-09
2012-09-20,togo,0,2012,Sep,2012-09
2012-09-20,south africa,0,2012,Sep,2012-09
2012-09-20,uganda,0,2012,Sep,2012-09
2012-09-20,pakistan,0,2012,Sep,2012-09
2012-09-19,cambodia,0,2012,Sep,2012-09
2012-09-18,zimbabwe,0,2012,Sep,2012-09
2012-09-16,cambodia,0,2012,Sep,2012-09
