unique_id,ds,NLinear,actual,unique_id,ds,DLinear,actual,unique_id,ds,NBEATS,NHITS,actual,unique_id,ds,Informer,Autoformer,VanillaTransformer,actual
1,2023-01-08,13.011667,9,1,2023-01-08,8.132814,9,1,2023-01-08,9.277757,9.663033,9,1,2023-01-08,3.966385,9.125702,7.046868,9
1,2023-01-09,8.552683,6,1,2023-01-09,7.34513,6,1,2023-01-09,9.494179,9.574875,6,1,2023-01-09,3.42933,9.406329,6.973705,6
1,2022-12-14,9.996905,4,1,2022-12-14,7.056594,4,1,2022-12-14,8.250018,9.128402,4,1,2022-12-14,3.285654,7.761528,6.892981,4
1,2022-12-15,13.320444,4,1,2022-12-15,9.113254,4,1,2022-12-15,8.575201,8.947258,4,1,2022-12-15,3.270094,7.625622,7.023074,4
1,2022-12-16,8.738577,5,1,2022-12-16,6.344942,5,1,2022-12-16,8.543665,9.085661,5,1,2022-12-16,3.453882,8.059989,7.02495,5
1,2022-12-17,10.382478,11,1,2022-12-17,9.078355,11,1,2022-12-17,8.572681,9.042769,11,1,2022-12-17,3.19734,8.032361,7.02181,11
1,2022-12-18,7.768717,7,1,2022-12-18,7.358056,7,1,2022-12-18,8.69842,9.094398,7,1,2022-12-18,3.307922,7.627348,7.016126,7
1,2022-12-19,11.049001,11,1,2022-12-19,8.043421,11,1,2022-12-19,8.676841,9.228106,11,1,2022-12-19,3.060493,8.052118,7.01133,11
1,2022-12-20,13.224586,6,1,2022-12-20,8.624557,6,1,2022-12-20,9.01268,9.410157,6,1,2022-12-20,3.478871,8.068194,7.013519,6
1,2022-12-21,10.933392,5,1,2022-12-21,8.337388,5,1,2022-12-21,8.84944,9.263609,5,1,2022-12-21,3.454018,7.844117,7.023616,5
1,2022-12-22,9.01179,7,1,2022-12-22,7.191968,7,1,2022-12-22,8.424492,8.914895,7,1,2022-12-22,3.455287,8.07472,7.034176,7
1,2022-12-23,10.183106,7,1,2022-12-23,9.021778,7,1,2022-12-23,8.281262,8.763509,7,1,2022-12-23,3.457044,7.944392,7.043162,7
1,2022-12-24,14.332139,4,1,2022-12-24,7.278436,4,1,2022-12-24,8.372132,8.765235,4,1,2022-12-24,3.458144,8.148256,7.045048,4
1,2022-12-25,9.522756,4,1,2022-12-25,8.491473,4,1,2022-12-25,8.613415,9.217309,4,1,2022-12-25,3.456907,8.128382,7.043522,4
1,2022-12-26,5.225528,1,1,2022-12-26,7.207638,1,1,2022-12-26,8.427863,8.999892,1,1,2022-12-26,3.456485,8.439455,7.046054,1
1,2022-12-27,9.715034,4,1,2022-12-27,6.723058,4,1,2022-12-27,8.541148,9.004452,4,1,2022-12-27,3.256125,8.44638,7.040121,4
1,2022-12-28,12.045201,3,1,2022-12-28,6.257386,3,1,2022-12-28,9.041803,9.356292,3,1,2022-12-28,3.794783,8.721263,7.044904,3
1,2022-12-29,13.107098,4,1,2022-12-29,9.729956,4,1,2022-12-29,8.563869,9.194296,4,1,2022-12-29,3.542916,9.160372,7.057552,4
1,2022-12-30,10.389681,7,1,2022-12-30,8.043532,7,1,2022-12-30,8.571203,9.536879,7,1,2022-12-30,3.640148,9.51838,7.055188,7
1,2022-12-31,12.006083,4,1,2022-12-31,7.028606,4,1,2022-12-31,9.205153,9.536518,4,1,2022-12-31,3.601023,9.175939,7.052724,4
1,2023-01-01,7.049954,10,1,2023-01-01,7.883072,10,1,2023-01-01,9.139228,9.246081,10,1,2023-01-01,3.691976,8.828266,7.045188,10
1,2023-01-02,9.959462,2,1,2023-01-02,10.610072,2,1,2023-01-02,8.844137,9.343588,2,1,2023-01-02,3.540537,8.566056,7.037077,2
